,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
4679823,2015,10,19,1,WN,2592,N657SW,LAX,SFO,1535,1550,15,8.0,1558.0,75,75.0,63.0,337,1701.0,4.0,1650,1705,15,0,0,,0.0,0.0,0.0,15.0,0.0
4680444,2015,10,19,1,AA,209,N3JEAA,LAX,SFO,1615,1610,-5,12.0,1622.0,85,69.0,55.0,337,1717.0,2.0,1740,1719,-21,0,0,,,,,,
4680898,2015,10,19,1,VX,923,N844VA,LAX,SFO,1645,1639,-6,9.0,1648.0,75,73.0,56.0,337,1744.0,8.0,1800,1752,-8,0,0,,,,,,
4681137,2015,10,19,1,DL,2772,N980AT,LAX,SFO,1700,1729,29,37.0,1806.0,80,99.0,56.0,337,1902.0,6.0,1820,1908,48,0,0,,19.0,0.0,0.0,29.0,0.0
4681138,2015,10,19,1,DL,2773,N951AT,SFO,LAX,1700,1703,3,16.0,1719.0,80,83.0,55.0,337,1814.0,12.0,1820,1826,6,0,0,,,,,,
4681256,2015,10,19,1,WN,3092,N663SW,LAX,SFO,1705,1701,-4,14.0,1715.0,75,74.0,56.0,337,1811.0,4.0,1820,1815,-5,0,0,,,,,,
4681266,2015,10,19,1,WN,2009,N363SW,SFO,LAX,1705,1707,2,29.0,1736.0,80,92.0,54.0,337,1830.0,9.0,1825,1839,14,0,0,,,,,,
4681305,2015,10,19,1,UA,750,N17126,SFO,LAX,1705,1903,118,43.0,1946.0,91,108.0,52.0,337,2038.0,13.0,1836,2051,135,0,0,,17.0,0.0,10.0,108.0,0.0
4681432,2015,10,19,1,AA,353,N3FGAA,LAX,SFO,1715,1717,2,16.0,1733.0,84,75.0,55.0,337,1828.0,4.0,1839,1832,-7,0,0,,,,,,
4681459,2015,10,19,1,UA,1822,N68811,LAX,SFO,1715,1708,-7,12.0,1720.0,80,77.0,57.0,337,1817.0,8.0,1835,1825,-10,0,0,,,,,,
4681592,2015,10,19,1,VX,936,N529VA,SFO,LAX,1725,1725,0,12.0,1737.0,80,76.0,55.0,337,1832.0,9.0,1845,1841,-4,0,0,,,,,,
4681696,2015,10,19,1,VX,945,N635VA,LAX,SFO,1730,1728,-2,24.0,1752.0,75,88.0,59.0,337,1851.0,5.0,1845,1856,11,0,0,,,,,,
4682528,2015,10,19,1,AA,1071,N3JCAA,LAX,SFO,1815,1812,-3,24.0,1836.0,82,85.0,57.0,337,1933.0,4.0,1937,1937,0,0,0,,,,,,
4682693,2015,10,19,1,WN,2002,N687SW,SFO,LAX,1825,1823,-2,13.0,1836.0,85,74.0,57.0,337,1933.0,4.0,1950,1937,-13,0,0,,,,,,
4682788,2015,10,19,1,AA,1143,N3JEAA,SFO,LAX,1830,1827,-3,10.0,1837.0,87,78.0,56.0,337,1933.0,12.0,1957,1945,-12,0,0,,,,,,
4682905,2015,10,19,1,VX,941,N837VA,LAX,SFO,1840,1830,-10,14.0,1844.0,75,76.0,57.0,337,1941.0,5.0,1955,1946,-9,0,0,,,,,,
4682975,2015,10,19,1,VX,938,N844VA,SFO,LAX,1845,1842,-3,15.0,1857.0,80,77.0,53.0,337,1950.0,9.0,2005,1959,-6,0,0,,,,,,
4683232,2015,10,19,1,DL,2776,N951AT,LAX,SFO,1900,1903,3,20.0,1923.0,84,79.0,55.0,337,2018.0,4.0,2024,2022,-2,0,0,,,,,,
4683233,2015,10,19,1,DL,2777,N980AT,SFO,LAX,1900,1951,51,22.0,2013.0,90,88.0,55.0,337,2108.0,11.0,2030,2119,49,0,0,,0.0,0.0,3.0,46.0,0.0
4683392,2015,10,19,1,WN,2010,N363SW,LAX,SFO,1910,1908,-2,8.0,1916.0,75,70.0,58.0,337,2014.0,4.0,2025,2018,-7,0,0,,,,,,
4683606,2015,10,19,1,AA,356,N3JGAA,LAX,SFO,1920,1918,-2,21.0,1939.0,88,84.0,59.0,337,2038.0,4.0,2048,2042,-6,0,0,,,,,,
4683661,2015,10,19,1,VX,942,N522VA,SFO,LAX,1925,1920,-5,22.0,1942.0,85,85.0,54.0,337,2036.0,9.0,2050,2045,-5,0,0,,,,,,
4683766,2015,10,19,1,AA,218,N3FGAA,SFO,LAX,1930,1925,-5,25.0,1950.0,91,88.0,53.0,337,2043.0,10.0,2101,2053,-8,0,0,,,,,,
4683797,2015,10,19,1,UA,480,N811UA,LAX,SFO,1931,2108,97,11.0,2119.0,79,69.0,55.0,337,2214.0,3.0,2050,2217,87,0,0,,0.0,0.0,34.0,53.0,0.0
4683864,2015,10,19,1,UA,1482,N68811,SFO,LAX,1935,1931,-4,38.0,2009.0,92,115.0,52.0,337,2101.0,25.0,2107,2126,19,0,0,,19.0,0.0,0.0,0.0,0.0
4684212,2015,10,19,1,DL,2778,N952AT,LAX,SFO,2000,1958,-2,20.0,2018.0,85,79.0,55.0,337,2113.0,4.0,2125,2117,-8,0,0,,,,,,
4684635,2015,10,19,1,VX,947,N625VA,LAX,SFO,2030,2027,-3,9.0,2036.0,75,78.0,63.0,337,2139.0,6.0,2145,2145,0,0,0,,,,,,
4684659,2015,10,19,1,AA,209,N3JCAA,SFO,LAX,2030,2026,-4,15.0,2041.0,97,104.0,56.0,337,2137.0,33.0,2207,2210,3,0,0,,,,,,
4684679,2015,10,19,1,UA,1623,N66828,LAX,SFO,2030,2035,5,15.0,2050.0,80,79.0,57.0,337,2147.0,7.0,2150,2154,4,0,0,,,,,,
4684696,2015,10,19,1,WN,2003,N687SW,LAX,SFO,2035,2030,-5,9.0,2039.0,75,76.0,60.0,337,2139.0,7.0,2150,2146,-4,0,0,,,,,,
4684746,2015,10,19,1,WN,2057,N364SW,SFO,LAX,2040,2039,-1,9.0,2048.0,85,69.0,53.0,337,2141.0,7.0,2205,2148,-17,0,0,,,,,,
4684868,2015,10,19,1,VX,948,N837VA,SFO,LAX,2055,2050,-5,9.0,2059.0,80,68.0,51.0,337,2150.0,8.0,2215,2158,-17,0,0,,,,,,
4684889,2015,10,19,1,OO,5655,N144SY,SFO,LAX,2055,2052,-3,20.0,2112.0,90,85.0,54.0,337,2206.0,11.0,2225,2217,-8,0,0,,,,,,
4684923,2015,10,19,1,DL,2781,N951AT,SFO,LAX,2100,2057,-3,22.0,2119.0,94,96.0,54.0,337,2213.0,20.0,2234,2233,-1,0,0,,,,,,
4685098,2015,10,19,1,OO,5512,N118SY,LAX,SFO,2119,2119,0,12.0,2131.0,83,73.0,58.0,337,2229.0,3.0,2242,2232,-10,0,0,,,,,,
4685290,2015,10,19,1,OO,6239,N131SY,SFO,LAX,2145,2140,-5,17.0,2157.0,90,94.0,58.0,337,2255.0,19.0,2315,2314,-1,0,0,,,,,,
4685453,2015,10,19,1,WN,2595,N657SW,SFO,LAX,2200,2155,-5,12.0,2207.0,85,85.0,52.0,337,2259.0,21.0,2325,2320,-5,0,0,,,,,,
4685671,2015,10,19,1,UA,1504,N34460,SFO,LAX,2235,2235,0,11.0,2246.0,84,72.0,52.0,337,2338.0,9.0,2359,2347,-12,0,0,,,,,,
4685717,2015,10,19,1,UA,1507,N62883,LAX,SFO,2254,2301,7,16.0,2317.0,81,76.0,53.0,337,10.0,7.0,0015,0017,2,0,0,,,,,,
4686505,2015,10,20,2,UA,261,N441UA,SFO,LAX,0600,0551,-9,19.0,610.0,89,96.0,57.0,337,707.0,20.0,0729,0727,-2,0,0,,,,,,
4686543,2015,10,20,2,UA,414,N843UA,LAX,SFO,0603,0557,-6,32.0,629.0,87,97.0,61.0,337,730.0,4.0,0730,0734,4,0,0,,,,,,
4686571,2015,10,20,2,WN,2004,N657SW,LAX,SFO,0605,0602,-3,30.0,632.0,80,95.0,60.0,337,732.0,5.0,0725,0737,12,0,0,,,,,,
4686975,2015,10,20,2,WN,2051,N663SW,SFO,LAX,0630,0621,-9,12.0,633.0,80,76.0,52.0,337,725.0,12.0,0750,0737,-13,0,0,,,,,,
4687402,2015,10,20,2,DL,2752,N951AT,LAX,SFO,0700,0654,-6,18.0,712.0,85,82.0,60.0,337,812.0,4.0,0825,0816,-9,0,0,,,,,,
4687403,2015,10,20,2,DL,2753,N952AT,SFO,LAX,0700,0658,-2,17.0,715.0,80,80.0,50.0,337,805.0,13.0,0820,0818,-2,0,0,,,,,,
4687438,2015,10,20,2,VX,922,N625VA,SFO,LAX,0700,0655,-5,11.0,706.0,80,78.0,54.0,337,800.0,13.0,0820,0813,-7,0,0,,,,,,
4687512,2015,10,20,2,AA,169,N3BCAA,SFO,LAX,0700,0652,-8,19.0,711.0,96,79.0,52.0,337,803.0,8.0,0836,0811,-25,0,0,,,,,,
4687620,2015,10,20,2,UA,1896,N75435,LAX,SFO,0702,0653,-9,16.0,709.0,87,109.0,59.0,337,808.0,34.0,0829,0842,13,0,0,,,,,,
4687646,2015,10,20,2,VX,925,N522VA,LAX,SFO,0705,0722,17,9.0,731.0,75,66.0,55.0,337,826.0,2.0,0820,0828,8,0,0,,,,,,
4687819,2015,10,20,2,WN,1997,N364SW,LAX,SFO,0715,0714,-1,9.0,723.0,80,71.0,58.0,337,821.0,4.0,0835,0825,-10,0,0,,,,,,
4688151,2015,10,20,2,UA,478,N416UA,SFO,LAX,0730,0722,-8,14.0,736.0,94,82.0,54.0,337,830.0,14.0,0904,0844,-20,0,0,,,,,,
4688534,2015,10,20,2,VX,1930,N639VA,SFO,LAX,0800,0755,-5,21.0,816.0,80,82.0,53.0,337,909.0,8.0,0920,0917,-3,0,0,,,,,,
4688579,2015,10,20,2,AA,2438,N3JCAA,LAX,SFO,0800,0754,-6,17.0,811.0,82,79.0,59.0,337,910.0,3.0,0922,0913,-9,0,0,,,,,,
4688710,2015,10,20,2,UA,1937,N61886,LAX,SFO,0807,0803,-4,18.0,821.0,100,103.0,58.0,337,919.0,27.0,0947,0946,-1,0,0,,,,,,
4689247,2015,10,20,2,WN,409,N663SW,LAX,SFO,0840,0839,-1,40.0,919.0,80,101.0,57.0,337,1016.0,4.0,1000,1020,20,0,0,,20.0,0.0,0.0,0.0,0.0
4689559,2015,10,20,2,DL,2756,N952AT,LAX,SFO,0900,0853,-7,32.0,925.0,85,90.0,55.0,337,1020.0,3.0,1025,1023,-2,0,0,,,,,,
4689560,2015,10,20,2,DL,2757,N951AT,SFO,LAX,0900,0900,0,18.0,918.0,90,83.0,55.0,337,1013.0,10.0,1030,1023,-7,0,0,,,,,,
4689701,2015,10,20,2,VX,1935,N625VA,LAX,SFO,0905,0925,20,15.0,940.0,80,83.0,58.0,337,1038.0,10.0,1025,1048,23,0,0,,3.0,0.0,20.0,0.0,0.0
4689813,2015,10,20,2,WN,2589,N665WN,SFO,LAX,0910,0907,-3,15.0,922.0,85,78.0,57.0,337,1019.0,6.0,1035,1025,-10,0,0,,,,,,
4690196,2015,10,20,2,UA,1497,N62883,LAX,SFO,0936,1018,42,17.0,1035.0,98,75.0,56.0,337,1131.0,2.0,1114,1133,19,0,0,,0.0,0.0,0.0,19.0,0.0
4690267,2015,10,20,2,UA,1067,N75435,SFO,LAX,0940,0937,-3,12.0,949.0,95,80.0,52.0,337,1041.0,16.0,1115,1057,-18,0,0,,,,,,
4690820,2015,10,20,2,AA,155,N3JCAA,SFO,LAX,1012,1006,-6,13.0,1019.0,88,73.0,51.0,337,1110.0,9.0,1140,1119,-21,0,0,,,,,,
4691054,2015,10,20,2,WN,2607,N687SW,SFO,LAX,1025,1023,-2,19.0,1042.0,85,83.0,56.0,337,1138.0,8.0,1150,1146,-4,0,0,,,,,,
4691369,2015,10,20,2,UA,500,N413UA,SFO,LAX,1045,1040,-5,16.0,1056.0,95,94.0,52.0,337,1148.0,26.0,1220,1214,-6,0,0,,,,,,
4691449,2015,10,20,2,UA,318,N457UA,LAX,SFO,1051,1045,-6,18.0,1103.0,94,80.0,59.0,337,1202.0,3.0,1225,1205,-20,0,0,,,,,,
4691563,2015,10,20,2,DL,2760,N892AT,LAX,SFO,1100,1057,-3,19.0,1116.0,80,80.0,56.0,337,1212.0,5.0,1220,1217,-3,0,0,,,,,,
4691564,2015,10,20,2,DL,2761,N952AT,SFO,LAX,1100,1058,-2,16.0,1114.0,80,88.0,51.0,337,1205.0,21.0,1220,1226,6,0,0,,,,,,
4691762,2015,10,20,2,VX,924,N625VA,SFO,LAX,1110,1136,26,14.0,1150.0,80,72.0,55.0,337,1245.0,3.0,1230,1248,18,0,0,,0.0,0.0,0.0,18.0,0.0
4691853,2015,10,20,2,WN,369,N665WN,LAX,SFO,1115,1110,-5,9.0,1119.0,80,71.0,58.0,337,1217.0,4.0,1235,1221,-14,0,0,,,,,,
4691929,2015,10,20,2,WN,2053,N663SW,SFO,LAX,1120,1119,-1,17.0,1136.0,85,78.0,53.0,337,1229.0,8.0,1245,1237,-8,0,0,,,,,,
4692015,2015,10,20,2,VX,927,N626VA,LAX,SFO,1125,1122,-3,9.0,1131.0,75,71.0,56.0,337,1227.0,6.0,1240,1233,-7,0,0,,,,,,
4692448,2015,10,20,2,UA,447,N853UA,LAX,SFO,1151,1147,-4,18.0,1205.0,90,81.0,57.0,337,1302.0,6.0,1321,1308,-13,0,0,,,,,,
4692853,2015,10,20,2,AA,1203,N3GKAA,LAX,SFO,1215,1208,-7,18.0,1226.0,83,82.0,56.0,337,1322.0,8.0,1338,1330,-8,0,0,,,,,,
4693166,2015,10,20,2,WN,2608,N687SW,LAX,SFO,1235,1234,-1,6.0,1240.0,80,67.0,57.0,337,1337.0,4.0,1355,1341,-14,0,0,,,,,,
4693295,2015,10,20,2,UA,1108,N75435,LAX,SFO,1244,1238,-6,14.0,1252.0,86,82.0,59.0,337,1351.0,9.0,1410,1400,-10,0,0,,,,,,
4693538,2015,10,20,2,DL,2764,N952AT,LAX,SFO,1300,1301,1,12.0,1313.0,84,75.0,57.0,337,1410.0,6.0,1424,1416,-8,0,0,,,,,,
4693539,2015,10,20,2,DL,2765,N892AT,SFO,LAX,1300,1257,-3,12.0,1309.0,90,74.0,55.0,337,1404.0,7.0,1430,1411,-19,0,0,,,,,,
4693892,2015,10,20,2,UA,1106,N34222,SFO,LAX,1324,1323,-1,19.0,1342.0,93,84.0,53.0,337,1435.0,12.0,1457,1447,-10,0,0,,,,,,
4693903,2015,10,20,2,VX,928,N842VA,SFO,LAX,1325,1322,-3,18.0,1340.0,80,80.0,52.0,337,1432.0,10.0,1445,1442,-3,0,0,,,,,,
4693904,2015,10,20,2,VX,929,N844VA,LAX,SFO,1325,1322,-3,10.0,1332.0,75,75.0,58.0,337,1430.0,7.0,1440,1437,-3,0,0,,,,,,
4693921,2015,10,20,2,WN,2591,N665WN,SFO,LAX,1325,1321,-4,29.0,1350.0,85,87.0,53.0,337,1443.0,5.0,1450,1448,-2,0,0,,,,,,
4694067,2015,10,20,2,WN,2054,N663SW,LAX,SFO,1335,1331,-4,12.0,1343.0,80,83.0,57.0,337,1440.0,14.0,1455,1454,-1,0,0,,,,,,
4694966,2015,10,20,2,UA,1182,N79521,SFO,LAX,1429,1430,1,15.0,1445.0,94,81.0,54.0,337,1539.0,12.0,1603,1551,-12,0,0,,,,,,
4695003,2015,10,20,2,AA,2438,N3GKAA,SFO,LAX,1430,1420,-10,23.0,1443.0,91,87.0,54.0,337,1537.0,10.0,1601,1547,-14,0,0,,,,,,
4695188,2015,10,20,2,UA,420,N413UA,LAX,SFO,1443,1434,-9,13.0,1447.0,86,74.0,56.0,337,1543.0,5.0,1609,1548,-21,0,0,,,,,,
4695448,2015,10,20,2,DL,2768,N980AT,LAX,SFO,1500,1458,-2,20.0,1518.0,83,82.0,59.0,337,1617.0,3.0,1623,1620,-3,0,0,,,,,,
4695449,2015,10,20,2,DL,2769,N952AT,SFO,LAX,1500,1457,-3,14.0,1511.0,80,91.0,52.0,337,1603.0,25.0,1620,1628,8,0,0,,,,,,
4695484,2015,10,20,2,WN,2609,N687SW,SFO,LAX,1500,1458,-2,20.0,1518.0,85,81.0,53.0,337,1611.0,8.0,1625,1619,-6,0,0,,,,,,
4695798,2015,10,20,2,UA,723,N423UA,SFO,LAX,1515,1525,10,29.0,1554.0,93,93.0,54.0,337,1648.0,10.0,1648,1658,10,0,0,,,,,,
4696012,2015,10,20,2,VX,932,N844VA,SFO,LAX,1530,1522,-8,10.0,1532.0,80,71.0,55.0,337,1627.0,6.0,1650,1633,-17,0,0,,,,,,
4696013,2015,10,20,2,VX,933,N282VA,LAX,SFO,1530,1529,-1,6.0,1535.0,70,69.0,57.0,337,1632.0,6.0,1640,1638,-2,0,0,,,,,,
4696107,2015,10,20,2,WN,2592,N665WN,LAX,SFO,1535,1530,-5,15.0,1545.0,75,75.0,56.0,337,1641.0,4.0,1650,1645,-5,0,0,,,,,,
4696677,2015,10,20,2,UA,1579,N68823,SFO,LAX,1611,1604,-7,16.0,1620.0,92,80.0,53.0,337,1713.0,11.0,1743,1724,-19,0,0,,,,,,
4696716,2015,10,20,2,AA,209,N3BKAA,LAX,SFO,1615,1609,-6,15.0,1624.0,85,75.0,56.0,337,1720.0,4.0,1740,1724,-16,0,0,,,,,,
4697165,2015,10,20,2,VX,923,N642VA,LAX,SFO,1645,1643,-2,11.0,1654.0,75,72.0,56.0,337,1750.0,5.0,1800,1755,-5,0,0,,,,,,
4697395,2015,10,20,2,DL,2772,N952AT,LAX,SFO,1700,1702,2,23.0,1725.0,80,84.0,57.0,337,1822.0,4.0,1820,1826,6,0,0,,,,,,
4697396,2015,10,20,2,DL,2773,N980AT,SFO,LAX,1700,1656,-4,18.0,1714.0,80,81.0,53.0,337,1807.0,10.0,1820,1817,-3,0,0,,,,,,
4697520,2015,10,20,2,WN,3092,N687SW,LAX,SFO,1705,1701,-4,18.0,1719.0,75,81.0,59.0,337,1818.0,4.0,1820,1822,2,0,0,,,,,,
4697530,2015,10,20,2,WN,2009,N657SW,SFO,LAX,1705,1723,18,13.0,1736.0,80,74.0,56.0,337,1832.0,5.0,1825,1837,12,0,0,,,,,,
4697559,2015,10,20,2,UA,1239,N73251,SFO,LAX,1705,1657,-8,19.0,1716.0,92,82.0,52.0,337,1808.0,11.0,1837,1819,-18,0,0,,,,,,
4697691,2015,10,20,2,AA,353,N3GKAA,LAX,SFO,1715,1707,-8,20.0,1727.0,84,90.0,59.0,337,1826.0,11.0,1839,1837,-2,0,0,,,,,,
4697721,2015,10,20,2,UA,1822,N69804,LAX,SFO,1715,1713,-2,19.0,1732.0,80,79.0,56.0,337,1828.0,4.0,1835,1832,-3,0,0,,,,,,
4697844,2015,10,20,2,VX,936,N527VA,SFO,LAX,1725,1724,-1,19.0,1743.0,80,77.0,52.0,337,1835.0,6.0,1845,1841,-4,0,0,,,,,,
4697945,2015,10,20,2,VX,945,N640VA,LAX,SFO,1730,1721,-9,18.0,1739.0,75,83.0,60.0,337,1839.0,5.0,1845,1844,-1,0,0,,,,,,
4698747,2015,10,20,2,AA,1071,N3AFAA,LAX,SFO,1815,1811,-4,13.0,1824.0,82,74.0,58.0,337,1922.0,3.0,1937,1925,-12,0,0,,,,,,
4698911,2015,10,20,2,WN,2002,N364SW,SFO,LAX,1825,1825,0,10.0,1835.0,85,70.0,53.0,337,1928.0,7.0,1950,1935,-15,0,0,,,,,,
4699006,2015,10,20,2,AA,1143,N3BKAA,SFO,LAX,1830,1823,-7,10.0,1833.0,87,65.0,53.0,337,1926.0,2.0,1957,1928,-29,0,0,,,,,,
4699116,2015,10,20,2,VX,941,N637VA,LAX,SFO,1840,1843,3,8.0,1851.0,75,68.0,55.0,337,1946.0,5.0,1955,1951,-4,0,0,,,,,,
4699181,2015,10,20,2,VX,938,N642VA,SFO,LAX,1845,1841,-4,18.0,1859.0,80,77.0,53.0,337,1952.0,6.0,2005,1958,-7,0,0,,,,,,
4699432,2015,10,20,2,DL,2776,N924AT,LAX,SFO,1900,1950,50,28.0,2018.0,84,95.0,63.0,337,2121.0,4.0,2024,2125,61,0,0,,11.0,0.0,50.0,0.0,0.0
4699433,2015,10,20,2,DL,2777,N952AT,SFO,LAX,1900,1859,-1,11.0,1910.0,90,87.0,50.0,337,2000.0,26.0,2030,2026,-4,0,0,,,,,,
4699590,2015,10,20,2,WN,2010,N657SW,LAX,SFO,1910,1909,-1,8.0,1917.0,75,75.0,62.0,337,2019.0,5.0,2025,2024,-1,0,0,,,,,,
4699800,2015,10,20,2,AA,356,N3GDAA,LAX,SFO,1920,1911,-9,15.0,1926.0,88,77.0,57.0,337,2023.0,5.0,2048,2028,-20,0,0,,,,,,
4699854,2015,10,20,2,VX,942,N523VA,SFO,LAX,1925,1921,-4,16.0,1937.0,85,103.0,55.0,337,2032.0,32.0,2050,2104,14,0,0,,,,,,
4699954,2015,10,20,2,AA,218,N3GKAA,SFO,LAX,1930,1919,-11,26.0,1945.0,91,95.0,54.0,337,2039.0,15.0,2101,2054,-7,0,0,,,,,,
4699982,2015,10,20,2,UA,1242,N68823,LAX,SFO,1931,1932,1,13.0,1945.0,80,72.0,54.0,337,2039.0,5.0,2051,2044,-7,0,0,,,,,,
4700048,2015,10,20,2,UA,1482,N39415,SFO,LAX,1935,1938,3,12.0,1950.0,92,78.0,53.0,337,2043.0,13.0,2107,2056,-11,0,0,,,,,,
4700368,2015,10,20,2,DL,2778,N990AT,LAX,SFO,2000,2000,0,24.0,2024.0,85,151.0,64.0,337,2128.0,63.0,2125,2231,66,0,0,,66.0,0.0,0.0,0.0,0.0
4700809,2015,10,20,2,AA,209,N3AFAA,SFO,LAX,2030,2026,-4,11.0,2037.0,97,82.0,51.0,337,2128.0,20.0,2207,2148,-19,0,0,,,,,,
4700826,2015,10,20,2,UA,731,N478UA,LAX,SFO,2030,2016,-14,29.0,2045.0,79,92.0,56.0,337,2141.0,7.0,2149,2148,-1,0,0,,,,,,
4700844,2015,10,20,2,WN,2003,N364SW,LAX,SFO,2035,2033,-2,8.0,2041.0,75,70.0,58.0,337,2139.0,4.0,2150,2143,-7,0,0,,,,,,
4700894,2015,10,20,2,WN,2057,N660SW,SFO,LAX,2040,2039,-1,8.0,2047.0,85,66.0,51.0,337,2138.0,7.0,2205,2145,-20,0,0,,,,,,
4701008,2015,10,20,2,VX,948,N637VA,SFO,LAX,2055,2052,-3,12.0,2104.0,80,76.0,52.0,337,2156.0,12.0,2215,2208,-7,0,0,,,,,,
4701062,2015,10,20,2,DL,2781,N924AT,SFO,LAX,2100,2223,83,13.0,2236.0,94,73.0,50.0,337,2326.0,10.0,2234,2336,62,0,0,,0.0,0.0,16.0,46.0,0.0
4701239,2015,10,20,2,OO,5512,N132SY,LAX,SFO,2119,2115,-4,16.0,2131.0,83,97.0,60.0,337,2231.0,21.0,2242,2252,10,0,0,,,,,,
4701352,2015,10,20,2,VX,947,N839VA,LAX,SFO,2140,2136,-4,9.0,2145.0,75,69.0,54.0,337,2239.0,6.0,2255,2245,-10,0,0,,,,,,
4701417,2015,10,20,2,OO,6239,N113SY,SFO,LAX,2145,2148,3,13.0,2201.0,90,86.0,52.0,337,2253.0,21.0,2315,2314,-1,0,0,,,,,,
4701581,2015,10,20,2,WN,2595,N665WN,SFO,LAX,2200,2156,-4,7.0,2203.0,85,65.0,52.0,337,2255.0,6.0,2325,2301,-24,0,0,,,,,,
4701778,2015,10,20,2,UA,2013,N478UA,SFO,LAX,2235,2231,-4,25.0,2256.0,83,86.0,48.0,337,2344.0,13.0,2358,2357,-1,0,0,,,,,,
4701822,2015,10,20,2,UA,1507,N66814,LAX,SFO,2254,2310,16,18.0,2328.0,81,78.0,53.0,337,21.0,7.0,0015,0028,13,0,0,,,,,,
4702604,2015,10,21,3,UA,1276,N36476,SFO,LAX,0600,0554,-6,13.0,607.0,90,76.0,53.0,337,700.0,10.0,0730,0710,-20,0,0,,,,,,
4702639,2015,10,21,3,UA,1570,N73251,LAX,SFO,0603,0559,-4,14.0,613.0,87,79.0,61.0,337,714.0,4.0,0730,0718,-12,0,0,,,,,,
4702672,2015,10,21,3,WN,2004,N660SW,LAX,SFO,0605,0559,-6,6.0,605.0,80,72.0,58.0,337,703.0,8.0,0725,0711,-14,0,0,,,,,,
4703061,2015,10,21,3,WN,2051,N375SW,SFO,LAX,0630,0626,-4,13.0,639.0,80,70.0,50.0,337,729.0,7.0,0750,0736,-14,0,0,,,,,,
4703509,2015,10,21,3,DL,2752,N924AT,LAX,SFO,0700,0656,-4,16.0,712.0,85,77.0,57.0,337,809.0,4.0,0825,0813,-12,0,0,,,,,,
4703510,2015,10,21,3,DL,2753,N990AT,SFO,LAX,0700,0658,-2,15.0,713.0,80,82.0,51.0,337,804.0,16.0,0820,0820,0,0,0,,,,,,
4703538,2015,10,21,3,VX,922,N632VA,SFO,LAX,0700,0656,-4,14.0,710.0,80,75.0,52.0,337,802.0,9.0,0820,0811,-9,0,0,,,,,,
4703614,2015,10,21,3,AA,169,N3DFAA,SFO,LAX,0700,0658,-2,17.0,715.0,96,78.0,52.0,337,807.0,9.0,0836,0816,-20,0,0,,,,,,
4703717,2015,10,21,3,UA,1896,N14230,LAX,SFO,0702,0657,-5,21.0,718.0,87,86.0,58.0,337,816.0,7.0,0829,0823,-6,0,0,,,,,,
4703747,2015,10,21,3,VX,925,N523VA,LAX,SFO,0705,0703,-2,11.0,714.0,75,72.0,56.0,337,810.0,5.0,0820,0815,-5,0,0,,,,,,
4703932,2015,10,21,3,WN,1997,N665WN,LAX,SFO,0715,0711,-4,15.0,726.0,80,80.0,61.0,337,827.0,4.0,0835,0831,-4,0,0,,,,,,
4704342,2015,10,21,3,UA,1956,N24212,SFO,LAX,0736,0730,-6,13.0,743.0,95,83.0,52.0,337,835.0,18.0,0911,0853,-18,0,0,,,,,,
4704650,2015,10,21,3,VX,1930,N281VA,SFO,LAX,0800,0815,15,14.0,829.0,80,73.0,54.0,337,923.0,5.0,0920,0928,8,0,0,,,,,,
4704695,2015,10,21,3,AA,2438,N3BKAA,LAX,SFO,0800,0753,-7,21.0,814.0,82,80.0,57.0,337,911.0,2.0,0922,0913,-9,0,0,,,,,,
4704755,2015,10,21,3,UA,1937,N68836,LAX,SFO,0800,0752,-8,12.0,804.0,100,72.0,54.0,337,858.0,6.0,0940,0904,-36,0,0,,,,,,
4705374,2015,10,21,3,WN,409,N658SW,LAX,SFO,0840,0839,-1,21.0,900.0,80,81.0,55.0,337,955.0,5.0,1000,1000,0,0,0,,,,,,
4705689,2015,10,21,3,DL,2756,N990AT,LAX,SFO,0900,0858,-2,20.0,918.0,85,91.0,57.0,337,1015.0,14.0,1025,1029,4,0,0,,,,,,
4705690,2015,10,21,3,DL,2757,N924AT,SFO,LAX,0900,0900,0,17.0,917.0,90,82.0,53.0,337,1010.0,12.0,1030,1022,-8,0,0,,,,,,
4705834,2015,10,21,3,VX,1935,N632VA,LAX,SFO,0905,0901,-4,11.0,912.0,80,70.0,55.0,337,1007.0,4.0,1025,1011,-14,0,0,,,,,,
4705941,2015,10,21,3,WN,2589,N657SW,SFO,LAX,0910,0907,-3,20.0,927.0,85,78.0,52.0,337,1019.0,6.0,1035,1025,-10,0,0,,,,,,
4706343,2015,10,21,3,UA,239,N416UA,LAX,SFO,0936,1109,93,23.0,1132.0,98,82.0,56.0,337,1228.0,3.0,1114,1231,77,0,0,,0.0,0.0,44.0,33.0,0.0
